titulo,fonte,quantidade_aparicoes,data,link
Como funciona o reconhecimento facial – e quais os dilemas por trás dele,Superinteressante,85,18 de nov. de 2025,https://super.abril.com.br/tecnologia/como-funciona-o-reconhecimento-facial-e-quais-os-dilemas-por-tras-dele/
Foto em delegacia faz jovem negro ser acusado 9 vezes e preso duas por roubos que não cometeu,Folha de S.Paulo,86,2 de jan. de 2021,https://www1.folha.uol.com.br/cotidiano/2021/01/foto-em-delegacia-faz-jovem-negro-ser-acusado-9-vezes-e-preso-duas-por-roubos-que-nao-cometeu.shtml
Deputada denuncia ‘racismo algorítmico’ após IA criar imagem dela armada,Correio Braziliense,86,26 de out. de 2023,https://www.correiobraziliense.com.br/politica/2023/10/5137954-deputada-denuncia-racismo-algoritmico-apos-ia-criar-imagem-dela-armada.html
Comissão promove debate sobre o uso de ferramentas de reconhecimento facial no combate ao crime,Portal da Câmara dos Deputados,86,8 de mai. de 2024,https://www.camara.leg.br/noticias/1058042-comissao-promove-debate-sobre-o-uso-de-ferramentas-de-reconhecimento-facial-no-combate-ao-crime/
Reconhecimento facial no Paraná impõe monitoramento de emoções em escolas,Agência Pública,87,27 de out. de 2023,https://apublica.org/2023/10/reconhecimento-facial-no-parana-impoe-monitoramento-de-emocoes-em-escolas/
Entidades alertam para erros nos sistemas de reconhecimento facial e prisões injustas,Alma Preta Jornalismo,87,1 mês atrás,https://almapreta.com.br/sessao/cotidiano/entidades-alertam-para-erros-nos-sistemas-de-reconhecimento-facial-e-prisoes-injustas/
Juiz vê risco de racismo e barra câmeras de reconhecimento facial em SP,Estadão,87,18 de mai. de 2023,https://www.estadao.com.br/sao-paulo/juiz-ve-risco-de-racismo-e-barra-cameras-de-reconhecimento-facial-em-sp-nprm/
Gabrielle Cenci: Reconhecimento facial pela IA no CPP brasileiro,Consultor Jurídico,88,20 de jun. de 2023,https://www.conjur.com.br/2023-jun-20/gabrielle-cenci-reconhecimento-facial-ia-cpp-brasileiro/
"Softwares de reconhecimento facial funcionam bem, mas apenas para homens brancos",O Globo,90,19 de fev. de 2018,https://oglobo.globo.com/economia/softwares-de-reconhecimento-facial-funcionam-bem-mas-apenas-para-homens-brancos-22411486
Vigilância algorítmica e o EU AI Act: limites para a biometria,Consultor Jurídico,90,8 de fev. de 2025,https://www.conjur.com.br/2025-fev-08/a-vigilancia-algoritmica-e-o-eu-ai-act-limites-regulatorios-para-a-identificacao-biometrica/
Músico negro é preso injustamente pela segunda vez em Niterói (RJ),Brasil de Fato,90,24 de ago. de 2022,https://www.brasildefato.com.br/2022/08/24/musico-negro-e-preso-injustamente-pela-segunda-vez-em-niteroi-rj/
"Com técnica de reconhecimento facial, acusado de matar publicitária em Natal é preso 21 anos após o crime",G1,90,11 de out. de 2018,https://g1.globo.com/rn/rio-grande-do-norte/noticia/2018/10/11/com-tecnica-de-reconhecimento-facial-acusado-de-matar-publicitaria-em-natal-e-preso-21-anos-apos-o-crime.ghtml
Vídeo: suspeito de chefiar facção no Rio e que estava foragido é identificado por reconhecimento facial e preso em SP,G1,92,31 de out. de 2025,https://g1.globo.com/sp/sao-paulo/noticia/2025/10/31/video-suspeito-de-chefiar-faccao-no-rio-e-que-estava-foragido-e-identificado-por-sistema-de-reconhecimento-facial-e-preso-em-sp.ghtml
"Racismo velado? Além de envelhecer, FaceApp embranquece rostos negros",Vermelho,93,4 de ago. de 2019,https://vermelho.org.br/2019/08/04/racismo-velado-alem-de-envelhecer-faceapp-embranquece-rostos-negros/
"Com didatismo, ""Coded Bias"" é um ""O Dilema das Redes"" sobre falhas das IAs",UOL,93,10 de abr. de 2021,https://www.uol.com.br/tilt/noticias/redacao/2021/04/10/coded-bias-da-netflix-prova-como-a-tecnologia-e-racista-e-viola-direitos.htm
Defensoria reforça compromisso na defesa das pessoas negras e a luta contra o racismo estrutural,Defensoria MT,93,19 de nov. de 2025,https://www.defensoria.mt.def.br/dpmt/noticias/defensoria-reforca-compromisso-na-defesa-das-pessoas-negras-e-a-luta-contra-o-racismo-estrutural
"Sistemas de reconhecimento facial apresentam grande número de erros, alerta estudo do governo americano",O Globo,93,20 de dez. de 2019,https://oglobo.globo.com/brasil/sistemas-de-reconhecimento-facial-apresentam-grande-numero-de-erros-alerta-estudo-do-governo-americano-24150222
Racismo algorítmico e os desafios da inteligência artificial,Olhar Digital,93,22 de dez. de 2022,https://olhardigital.com.br/2022/12/22/colunistas/racismo-algoritmico-e-os-desafios-da-inteligencia-artificial/
Detroit não poderá mais usar softwares de reconhecimento facial para basear prisões,TudoCelular.com,93,30 de jun. de 2024,https://www.tudocelular.com/mercado/noticias/n223087/reconhecimento-facial-detroit-novas-regras.html
Homem procurado por duplo homicídio é preso após reconhecimento facial em SP,O Globo,94,9 de mar. de 2025,https://oglobo.globo.com/brasil/sao-paulo/noticia/2025/03/09/homem-procurado-por-duplo-homicidio-e-preso-apos-reconhecimento-facial-em-sp.ghtml
Bahia ultrapassa 900 prisões através do reconhecimento facial este ano,CNN Brasil,94,17 de mai. de 2025,https://www.cnnbrasil.com.br/nacional/nordeste/ba/bahia-ultrapassa-900-prisoes-atraves-do-reconhecimento-facial-este-ano/
"Conversa Bem Viver Tecnologias de reconhecimento facial deveriam ser banidas do Brasil, diz ativista",Brasil de Fato,94,4 de dez. de 2023,https://www.brasildefato.com.br/podcast/bem-viver/2023/12/04/tecnologias-de-reconhecimento-facial-deveriam-ser-banidas-do-brasil-diz-ativista/
O que é racismo algorítmico e por que ele precisa ser discutido na escola?,Fundação Telefônica Vivo,95,18 de nov. de 2022,https://www.fundacaotelefonicavivo.org.br/noticias/o-que-e-racismo-algoritmico-e-por-que-falar-dele-na-escola/
Racismo digital: como as máquinas reproduzem comportamentos humanos,Estado de Minas,96,15 de mar. de 2022,"https://www.em.com.br/app/noticia/diversidade/2022/03/15/noticia-diversidade,1352795/racismo-digital-como-as-maquinas-reproduzem-comportamentos-humanos.shtml"
"Magazine Luiza é acusada de racismo após cliente receber e-mail sendo chamada de ""macaca""; entenda o caso",CNN Brasil,96,9 de jan. de 2025,https://www.cnnbrasil.com.br/nacional/sudeste/sp/magazine-luiza-e-acusada-de-racismo-apos-cliente-receber-e-mail-sendo-chamada-de-macaca-entenda-o-caso/
Algoritmos podem reproduzir preconceitos históricos,Consultor Jurídico,97,23 de out. de 2025,https://www.conjur.com.br/2025-out-23/algoritmos-podem-reproduzir-preconceitos-historicos/
“Smart Sampa”: entenda a polêmica do edital de monitoramento facial em São Paulo,Olhar Digital,97,30 de nov. de 2022,https://olhardigital.com.br/2022/11/30/pro/smart-sampa-entenda-a-polemica-do-edital-de-monitoramento-facial-em-sao-paulo/
Pasteurização do Negro: Racismo e Negação da Individualidade | Artigo,Campo Grande News,98,30 de jun. de 2025,https://www.campograndenews.com.br/artigos/negro-pasteurizado
STF encerra ação penal contra homem denunciado com base apenas no reconhecimento fotográfico,stf noticias,98,8 de out. de 2024,https://noticias.stf.jus.br/postsnoticias/stf-encerra-acao-penal-contra-homem-denunciado-com-base-apenas-no-reconhecimento-fotografico/
Reconhecimento facial erra e homem é preso injustamente nos EUA,Revista Segurança Eletrônica,99,26 de jun. de 2020,https://revistasegurancaeletronica.com.br/reconhecimento-facial-erra-e-homem-e-preso-injustamente-nos-eua/
Deputada denuncia racismo em trend da Disney Pixar: “Desinteligência artificial”,Revista Fórum,100,26 de out. de 2023,https://revistaforum.com.br/politica/2023/10/26/deputada-denuncia-racismo-em-trend-da-disney-pixar-desinteligncia-artificial-146653.html
De Oakland ao Jacarezinho: os sistemas de reconhecimento facial precisam ser banidos,CartaCapital,100,21 de jan. de 2022,https://www.cartacapital.com.br/blogs/de-oakland-ao-jacarezinho-os-sistemas-de-reconhecimento-facial-precisam-ser-banidos/
Ativistas abrem queixa contra algoritmo após negro ser preso por IA racista,UOL,101,7 de jul. de 2020,https://www.uol.com.br/tilt/noticias/afp/2020/07/07/os-algoritmos-e-seus-preconceitos-na-mira-dos-movimentos-antirracistas.htm
Sistema de reconhecimento facial para prender tem viés racista e gera erros,Ministério Público do Estado de Mato Grosso,101,25 de jan. de 2024,https://mpmt.mp.br/portalcao/news/1217/134418/sistema-de-reconhecimento-facial-para-prender-tem-vies-racista-e-gera-erros/112
Racismo algorítmico é tema de audiência pública no Legislativo,Assembleia Legislativa da Bahia,102,9 de nov. de 2021,https://www.al.ba.gov.br/midia-center/noticias/52951
Tarcízio Silva lança livro sobre racismo algorítmico e defende regulação mais rigorosa para o uso da IA no Brasil,Mundo Negro,104,16 de abr. de 2024,https://mundonegro.inf.br/tarcizio-silva-lanca-livro-sobre-racismo-algoritmico-e-defende-regulacao-mais-rigorosa-para-o-uso-da-ia-no-brasil/
Combate a racismo exige reconhecimento de privilégios da branquitude,Folha de S.Paulo,104,15 de dez. de 2019,https://www1.folha.uol.com.br/ilustrissima/2019/12/combate-a-racismo-exige-reconhecimento-de-privilegios-da-branquitude.shtml
Smart Sampa: Grávida é presa em posto de saúde e acaba tendo parto prematuro,Agência Pública,104,16 de abr. de 2025,https://apublica.org/2025/04/smart-sampa-gravida-e-presa-em-posto-de-saude-e-acaba-tendo-parto-prematuro/
O uso do reconhecimento facial como afirmação do racismo estrutural,JOTA Info,104,8 de out. de 2025,https://www.jota.info/opiniao-e-analise/artigos/o-uso-do-reconhecimento-facial-como-afirmacao-do-racismo-estrutural
Campanha nacional une parlamentares de 13 estados para banir reconhecimento facial,CartaCapital,105,21 de jun. de 2022,https://www.cartacapital.com.br/tecnologia/campanha-nacional-une-parlamentares-de-13-estados-para-banir-reconhecimento-facial/
Por que o reconhecimento facial levanta debate ético no Brasil e no mundo,O Globo,105,6 de jul. de 2019,https://oglobo.globo.com/epoca/sociedade/por-que-reconhecimento-facial-levanta-debate-etico-no-brasil-no-mundo-23787478
Pardos: os dilemas dos brasileiros que formam maior grupo étnico-racial segundo Censo 2022,BBC,105,21 de set. de 2022,https://www.bbc.com/portuguese/articles/czkj31p8n20o
Especialista alerta para viés de raça e gênero em tecnologia de reconhecimento facial na segurança pública,Matinal,106,6 de jul. de 2022,https://www.matinaljornalismo.com.br/matinal/reportagem-matinal/reconhecimento-facial-seguranca-publica/
Colonialismo Digital: os avanços tecnológicos e racismo no algoritmo – Parte 2,Brasil de Fato,107,30 de jan. de 2023,https://www.brasildefato.com.br/colunista/ana-dindara/2023/01/30/colonialismo-digital-os-avancos-tecnologicos-e-racismo-no-algoritmo-parte-2/
Dia da Consciência Negra: um chamado à valorização da diversidade e à reparação histórica,Instituto Humanitas Unisinos - IHU,108,19 de nov. de 2024,https://ihu.unisinos.br/categorias/646169-dia-da-consciencia-negra-um-chamado-a-valorizacao-da-diversidade-e-a-reparacao-historica
Polícia Civil cumpre medida judicial contra acusado de pedofilia em Salvador,ba.gov.br,109,20 de mar. de 2024,http://www.ba.gov.br/comunicacao/2024/03/noticias/policia-civil-cumpre-medida-judicial-contra-acusado-de-pedofilia-em-salvador
"Justiça absolve homem preso por engano após reconhecimento de foto 3x4: 'Fui confundido porque era preto', diz vítima",G1,109,26 de jul. de 2022,https://g1.globo.com/rj/rio-de-janeiro/noticia/2022/07/26/justica-absolve-homem-preso-por-engano-apos-reconhecimento-de-foto-3x4-fui-confundido-porque-era-preto-diz-vitima.ghtml
Jovem é preso duas vezes por crimes que não cometeu por causa de reconhecimento fotográfico,G1,109,22 de fev. de 2021,https://g1.globo.com/fantastico/noticia/2021/02/22/jovem-e-preso-duas-vezes-por-crimes-que-nao-cometeu-por-causa-de-reconhecimento-fotografico.ghtml
Zelador preso injustamente por reconhecimento fotográfico teme ser condenado,Ponte Jornalismo,111,2 de out. de 2024,https://ponte.org/zelador-preso-injustamente-por-reconhecimento-fotografico-teme-ser-condenado/
"IA acelerada desafia equidade, representação e justiça social",Folha de S.Paulo,111,20 de nov. de 2025,https://www1.folha.uol.com.br/educacao/2025/11/ia-acelerada-desafia-equidade-representacao-e-justica-social.shtml
O reconhecimento facial não resolve os problemas de ordem social,CartaCapital,112,6 de jul. de 2022,https://www.cartacapital.com.br/blogs/br-cidades/o-reconhecimento-facial-nao-resolve-os-problemas-de-ordem-social/
Seminário chega ao fim com debates sobre qualificação da investigação e custo dos erros judiciais,Superior Tribunal de Justiça,112,10 de out. de 2024,https://www.stj.jus.br/sites/portalp/Paginas/Comunicacao/Noticias/2024/10102024-Seminario-chega-ao-fim-com-debates-sobre-qualificacao-da-investigacao-e-custo-dos-erros-judiciais.aspx
Especialistas da ONU alertam sobre racismo em algoritmos de vigilância,GZH,113,26 de nov. de 2020,https://gauchazh.clicrbs.com.br/comportamento/noticia/2020/11/especialistas-da-onu-alertam-sobre-racismo-em-algoritmos-de-vigilancia-ckhz3bqa2004t01iwulrj8kz8.html
Racismo algorítmico: a inteligência artificial a serviço da discriminação,Correio Braziliense,114,23 de jan. de 2021,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html
Deputada acusa aplicativo de desenhos no estilo Disney de racismo,VEJA,114,27 de out. de 2023,https://veja.abril.com.br/coluna/veja-gente/deputada-acusa-aplicativo-de-desenhos-no-estilo-disney-de-racismo/
O racismo algorítmico e seus impactos sociais,www.meer.com,114,2 de dez. de 2023,https://www.meer.com/pt/76084-o-racismo-algoritmico-e-seus-impactos-sociais
Pelourinho vai ganhar câmeras de reconhecimento facial; isso é bom ou ruim?,UOL,114,1 de mar. de 2021,https://www.uol.com.br/tilt/noticias/redacao/2021/03/01/pelourinho-vai-ganhar-cameras-de-reconhecimento-facial-isso-e-bom-ou-ruim.htm
Ativistas negros evangélicos buscam reconhecimento e lutam contra o racismo,Jornal da USP,114,6 de mar. de 2023,https://jornal.usp.br/noticias/ativistas-negros-evangelicos-buscam-reconhecimento-e-lutam-contra-o-racismo/
STJ absolve e manda soltar jovem negro preso por reconhecimento de foto,UOL Notícias,114,24 de jul. de 2024,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/07/24/stj-absolve-e-manda-soltar-jovem-negro-preso-por-reconhecimento-de-foto.htm
Sistema de I.A. falha em identificar pessoas não brancas e universidade desiste de usar reconhecimento facial,Época Negócios,115,25 de fev. de 2020,https://epocanegocios.globo.com/Tecnologia/noticia/2020/02/racismo-em-i-leva-universidade-desistir-de-reconhecimento-facial-no-campus.html
Reconhecimento facial da polícia britânica apresenta viés contra negros e asiáticos,Olhar Digital,115,1 mês atrás,https://olhardigital.com.br/2025/12/07/seguranca/reconhecimento-facial-da-policia-britanica-apresenta-vies-contra-negros-e-asiaticos/
iFood é condenado a indenizar entregador por ‘falha racista’ em reconhecimento facial no app,Terra,115,1 de jul. de 2025,"https://www.terra.com.br/nos/ifood-e-condenado-a-indenizar-entregador-por-falha-racista-em-reconhecimento-facial-no-app,8954fd59fdcfb407081f434e12593ba4gonqqml2.html"
Reconhecimento facial é criticado e até proibido no exterior; veja argumentos a favor e contra,Estadão,116,1 de set. de 2022,https://www.estadao.com.br/brasil/reconhecimento-facial-e-criticado-e-ate-proibido-no-exterior-veja-argumentos-favoraveis-e-contra/
Reconhecimento facial e vigilância racista – Com Pedro Diogo Carvalho,Agência Pública,117,16 de mai. de 2025,https://apublica.org/podcast/2025/05/podcast-pauta-publica/reconhecimento-facial-e-vigilancia-racista-com-pedro-diogo-carvalho/
Justiça suspende compra de câmeras de reconhecimento facial em São Paulo,VEJA SÃO PAULO,117,18 de mai. de 2023,https://vejasp.abril.com.br/cidades/justica-suspende-compra-de-cameras-de-reconhecimento-facial-em-sao-paulo/
Estudo aponta riscos no uso de reconhecimento facial no Brasil,Federação Nacional dos Trabalhadores em TI,117,7 de mai. de 2025,https://fenati.org.br/estudo-riscos-uso-reconhecimento-facial-brasil/
Estudo vê violação em reconhecimento facial de crianças nos estádios,CartaCapital,118,27 de ago. de 2024,https://www.cartacapital.com.br/sociedade/estudo-ve-violacao-em-reconhecimento-facial-de-criancas-nos-estadios/
Foto de astro do cinema Michael B. Jordan aparece em lista de procurados pela polícia do Ceará,G1,120,7 de jan. de 2022,https://g1.globo.com/ce/ceara/noticia/2022/01/07/astro-do-cinema-michael-b-jordan-aparece-em-lista-de-procurados-pela-policia-do-ceara.ghtml
"Apesar de protestos da sociedade civil, Recife licita tecnologia de reconhecimento facial",Brasil de Fato,122,4 de jul. de 2022,https://www.brasildefato.com.br/2022/07/04/apesar-de-protestos-da-sociedade-civil-recife-licita-tecnologia-de-reconhecimento-facial/
MP recomenda que instalação de câmeras com reconhecimento facial seja suspenso para evitar casos de racismo em São Paulo,Revista Afirmativa,122,3 de out. de 2023,https://revistaafirmativa.com.br/mp-recomenda-que-instalacao-de-cameras-com-reconhecimento-facial-seja-suspenso-para-evitar-casos-de-racismo-em-sao-paulo/
Reprovados por robôs: o risco da inteligência artificial no RH,Intercept Brasil,122,24 de nov. de 2022,https://www.intercept.com.br/2022/11/24/como-plataformas-de-inteligencia-artificial-podem-discriminar-mulheres-idosos-e-faculdades-populares-em-processos-seletivos/
Aumento do uso de reconhecimento facial pelo poder público no Brasil levanta debate sobre limites da tecnologia,G1,122,21 de fev. de 2020,https://g1.globo.com/economia/tecnologia/noticia/2020/02/21/aumento-do-uso-de-reconhecimento-facial-pelo-poder-publico-no-brasil-levanta-debate-sobre-limites-da-tecnologia.ghtml
O negro como alvo: a questão do racismo estrutural nas investigações criminais,Superior Tribunal de Justiça,122,20 de nov. de 2022,https://www.stj.jus.br/sites/portalp/Paginas/Comunicacao/Noticias/2022/20112022-O-negro-como-alvo-a-questao-do-racismo-estrutural-nas-investigacoes-criminais.aspx
"Perfilamento racial, racismo algorítmico e direitos humanos",Consultor Jurídico,123,16 de mar. de 2025,https://www.conjur.com.br/2025-mar-16/perfilamento-racial-racismo-algoritmico-e-direitos-humanos/
"Erros, abusos, injustiças: maioria dos sistemas de reconhecimento facial no Brasil atua sem transparência",The Conversation,123,26 de mai. de 2025,https://theconversation.com/erros-abusos-injusticas-maioria-dos-sistemas-de-reconhecimento-facial-no-brasil-atua-sem-transparencia-256417
Caminhos da Reportagem conta histórias de pessoas presas injustamente,EBC (Empresa Brasil de Comunicação),123,3 de mai. de 2024,https://www.ebc.com.br/imprensa/2024/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente
Joy Buolamwini alerta para vieses e riscos envolvendo biometria e IA,Meio e Mensagem,125,13 de mar. de 2024,https://www.meioemensagem.com.br/sxsw/joy-buolamwini-ia
Quando o robô não reconhece a pele escura,Gazeta do Povo,126,29 de jun. de 2018,https://www.gazetadopovo.com.br/economia/quando-o-robo-nao-reconhece-a-pele-escura-dj1czox8aebwgvru2jzvveyze/
Reconhecimento facial e os riscos da vigilância indiscriminada,Consultor Jurídico,126,5 de nov. de 2025,https://www.conjur.com.br/2025-nov-05/reconhecimento-facial-e-os-riscos-da-vigilancia-indiscriminada/
Representatividade das pessoas negras no mercado consumidor,www.proteste.org.br,126,30 de mai. de 2023,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/
Especial 'Falas Negras' de 2024 propõe debate sobre o reconhecimento fotográfico de pessoas em investigações,Rede Globo,126,8 de nov. de 2024,https://redeglobo.globo.com/novidades/noticia/especial-falas-negras-de-2024-propoe-debate-sobre-o-reconhecimento-fotografico-de-pessoas-em-investigacoes.ghtml
Google pede desculpas por app de foto confundir negros com gorilas,G1,126,2 de jul. de 2015,https://g1.globo.com/tecnologia/noticia/2015/07/google-pede-desculpas-por-app-de-foto-confundir-negros-com-gorilas.html
"Reconhecimento facial se espalha pelo Brasil e levanta debate sobre segurança, privacidade e viés racial",G1,128,23 de jul. de 2025,https://g1.globo.com/profissao-reporter/noticia/2025/07/23/reconhecimento-facial-se-espalha-pelo-brasil-e-levanta-debate-sobre-seguranca-privacidade-e-vies-racial.ghtml
Juan Paiva vive jovem negro preso por reconhecimento facial em 'Justiça 2': 'Realidade não é positiva',Globo,129,24 de abr. de 2024,https://revistaquem.globo.com/entrevistas/noticia/2024/04/juan-paiva-vive-jovem-negro-preso-por-reconhecimento-facial-em-justica-2-realidade-nao-e-positiva.ghtml
Livro discute racismo em algoritmos e ferramentas de redes sociais,Alma Preta Jornalismo,129,10 de abr. de 2024,https://almapreta.com.br/sessao/agenda/livro-discute-racismo-em-algoritmos-e-ferramentas-de-redes-sociais/
Fantástico ganha prêmio internacional por reportagem sobre erros em catálogos de reconhecimento facial,G1,131,5 de dez. de 2021,https://g1.globo.com/fantastico/noticia/2021/12/05/fantastico-ganha-premio-internacional-por-reportagem-sobre-erros-em-catalogos-de-reconhecimento-facial.ghtml
Audiosérie “Operações Negras” põe a Matemática contra o racismo,Portal Soteropreta,131,15 de ago. de 2025,https://portalsoteropreta.com.br/2025/08/15/audioserie-operacoes-negras-poe-a-matematica-contra-o-racismo/
"Prisões por reconhecimento facial avançam pelo país, mas erros em série desafiam tecnologia de combate ao crime",O Globo,131,5 de jan. de 2024,https://oglobo.globo.com/brasil/noticia/2024/01/05/prisoes-por-reconhecimento-facial-avancam-pelo-pais-mas-erros-em-serie-desafiam-tecnologia-de-combate-ao-crime.ghtml
STF vai decidir sobre validade de reconhecimento pessoal em processo penal,stf noticias,131,17 de mar. de 2025,https://noticias.stf.jus.br/postsnoticias/stf-vai-decidir-sobre-validade-de-reconhecimento-pessoal-em-processo-penal/
Vereadores apresentam projeto de lei contra uso de reconhecimento facial em Porto Alegre,Sul 21,131,21 de jun. de 2022,https://sul21.com.br/noticias/politica/2022/06/vereadores-apresentam-projeto-de-lei-contra-uso-de-reconhecimento-facial-em-porto-alegre/
Os Avanços Tecnológicos e o Racismo Algorítmico,Jornal A Verdade,131,9 de dez. de 2021,https://averdade.org.br/2021/12/os-avancos-tecnologicos-e-o-racismo-algoritmico/
Polícia dos EUA encara controvérsia por uso de tecnologia de reconhecimento facial,Gazeta do Povo,133,19 de out. de 2016,https://www.gazetadopovo.com.br/economia/inteligencia-artificial/policia-dos-eua-encara-controversia-por-uso-de-tecnologia-de-reconhecimento-facial-e2xydp7o5vfhkgae6825pyfzb/
"Do Arraiá do Povo ao Ipes, reconhecimento facial toma Sergipe invadindo privacidades",Mangue Jornalismo,133,7 de jul. de 2025,https://manguejornalismo.org/do-arraia-do-povo-ao-ipes-reconhecimento-facial-toma-sergipe-invadindo-privacidades/
Cufa fez cadastramento facial de pessoas em favelas; tecnologia pode promover racismo,Brasil de Fato,134,26 de abr. de 2021,https://www.brasildefato.com.br/2021/04/26/cufa-fez-cadastramento-facial-de-pessoas-em-favelas-tecnologia-pode-promover-racismo/
Deputada denuncia ‘racismo algorítmico’ após IA gerar imagem com arma em uma favela,CartaCapital,135,26 de out. de 2023,https://www.cartacapital.com.br/cartaexpressa/deputada-denuncia-racismo-algoritmico-apos-ia-gerar-imagem-com-arma-em-uma-favela/
Dinheiro de reconhecimento facial na Bahia custearia um hospital por 32 anos,Intercept Brasil,136,31 de jul. de 2023,https://www.intercept.com.br/2023/07/31/reconhecimento-facial-na-bahia-custearia-um-hospital-e-mil-ambulancias-com-uti/
Cabelo black power em caso de racismo algorítmico,Revista Raça,137,24 de jul. de 2025,https://revistaraca.com.br/cabelo-black-power-em-caso-de-racismo-algoritmico/
"Pacote do Legislativo do Rio expõe pretos à discriminação, diz fórum",Agência Brasil,138,14 de set. de 2025,https://agenciabrasil.ebc.com.br/politica/noticia/2025-09/forum-teme-violencia-do-estado-contra-negros-em-pacote-legislativo
Jovem acusado três vezes por roubo após reconhecimento por foto é novamente inocentado,O Globo,138,2 de out. de 2023,https://oglobo.globo.com/rio/noticia/2023/10/02/jovem-acusado-tres-vezes-por-roubo-apos-reconhecimento-por-foto-e-novamente-inocentado.ghtml
Câmeras reafirmam racismo da polícia e violam privacidade,Vermelho,138,10 de dez. de 2022,https://vermelho.org.br/2022/12/10/cameras-inteligentes-reafirmam-racismo-da-policia-e-violam-privacidade/
"No Dia Internacional dos Direitos Humanos, inocentes presos no Rio por engano no reconhecimento fotográfico ainda sofrem as consequências do erro",O Globo,138,10 de dez. de 2021,https://oglobo.globo.com/rio/no-dia-internacional-dos-direitos-humanos-inocentes-presos-no-rio-por-engano-no-reconhecimento-fotografico-ainda-sofrem-as-consequencias-do-erro-1-25313312
Consciência Negra: decisões do STF contribuem para combater o racismo e promover a equidade racial,stf noticias,138,20 de nov. de 2024,https://noticias.stf.jus.br/postsnoticias/consciencia-negra-decisoes-do-stf-contribuem-para-combater-o-racismo-e-promover-a-equidade-racial/
Futuro Indicativo | Prefeito de SP vende reconhecimento facial como solução mágica,Poder360,139,9 de ago. de 2023,https://www.poder360.com.br/futuro-indicativo/prefeito-de-sp-vende-reconhecimento-facial-como-solucao-magica/
Racismo algorítmico e representatividade negra na TI,TecMundo,140,30 de nov. de 2023,https://www.tecmundo.com.br/mercado/274379-racismo-algoritmico-representatividade-negra-ti.htm
Projeto Inocência,Memória Globo,140,27 de jul. de 2023,https://memoriaglobo.globo.com/jornalismo/jornalismo-e-telejornais/fantastico/series/noticia/projeto-inocencia.ghtml
Ativistas abrem queixa contra algoritmo após negro ser preso por IA racista,UOL,141,25 de jul. de 2020,https://www.uol.com.br/tilt/noticias/afp/2020/07/25/ativistas-abrem-queixa-contra-algoritmo-apos-negro-ser-preso-por-ia-racista.htm
Discriminação algorítmica,Migalhas,143,4 de nov. de 2025,https://www.migalhas.com.br/depeso/442736/discriminacao-algoritmica
Detetive TudoCelular: conheça os perigos e benefícios do reconhecimento facial,TudoCelular.com,145,23 de jan. de 2020,https://www.tudocelular.com/seguranca/noticias/n151652/conheca-beneficios-e-perigos-reconhecimento-facial.html
Nova ferramenta de reconhecimento facial pretende reduzir racismo algorítmico,Alma Preta Jornalismo,146,26 de abr. de 2021,https://almapreta.com.br/sessao/cotidiano/empresa-promete-precisao-de-quase-100-em-reconhecimento-facial-de-pessoas-negras/
Como o reconhecimento falho em delegacias leva negros e pobres para a prisão,Conectas,146,29 de nov. de 2021,https://conectas.org/noticias/como-o-reconhecimento-falho-em-delegacias-leva-negros-e-pobres-para-a-prisao/
Erros em sistema de reconhecimento facial geram polêmica nos EUA,Agência Brasil,146,28 de jul. de 2018,https://agenciabrasil.ebc.com.br/internacional/noticia/2018-07/erros-em-sistema-de-reconhecimento-facial-geram-polemica-nos-eua
Reconhecimento facial e os riscos do racismo algorítmico,Estratégia Educacional,146,9 de jan. de 2024,https://cj.estrategia.com/portal/reconhecimento-facial-e-os-riscos-do-racismo-algoritmico/
"Sem regulação, estados prendem centenas usando biometria facial",Consultor Jurídico,147,17 de mai. de 2024,https://www.conjur.com.br/2024-mai-17/sem-regulacao-estados-prendem-centenas-utilizando-reconhecimento-facial/
Interdições de ontem e de hoje,Congresso em Foco,147,13 de mai. de 2021,https://www.congressoemfoco.com.br/coluna/14614/interdicoes-de-ontem-e-de-hoje
Perfilamento racial e a tecnologia: todo preto é igual?,TecMundo,148,22 de ago. de 2023,https://www.tecmundo.com.br/mercado/267811-perfilamento-racial-tecnologia-preto-igual.htm
Caminhos da Reportagem conta histórias de pessoas presas injustamente,Agência Brasil,148,5 de mai. de 2024,https://agenciabrasil.ebc.com.br/geral/noticia/2024-05/caminhos-da-reportagem-conta-historias-de-pessoas-presas-injustamente
"Reconhecimento facial na segurança pública é “nova aposta no encarceramento”, diz especialista",Brasil de Fato,148,29 de jun. de 2022,https://www.brasildefato.com.br/2022/06/29/reconhecimento-facial-na-seguranca-publica-e-nova-aposta-no-encarceramento-diz-especialista/
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,Globo,153,25 de set. de 2021,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html
